Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1781137414,50,,Aggregated,2.000000,0.000000,3600,4600,5800,7100,17000,26000,32000,37000,40000,40000,40000,2240,398,3600.0,6300.263411843738,0.6971249999878637,40118.733125,278.4267857142857
1781137415,50,,Aggregated,2.000000,0.000000,3600,4600,5800,7100,17000,26000,32000,37000,40000,40000,40000,2240,398,3600.0,6300.263411843738,0.6971249999878637,40118.733125,278.4267857142857
1781137416,50,,Aggregated,2.400000,0.000000,3600,4600,5800,7100,17000,26000,32000,37000,40000,40000,40000,2241,398,3600.0,6305.707723778659,0.6971249999878637,40118.733125,278.3569834895136
1781137417,50,,Aggregated,2.600000,0.000000,3600,4600,5800,7200,17000,26000,32000,37000,40000,40000,40000,2244,398,3600.0,6319.019739225479,0.6971249999878637,40118.733125,278.5851158645276
1781137418,50,,Aggregated,2.600000,0.000000,3600,4600,5800,7200,17000,26000,32000,37000,40000,40000,40000,2248,398,3600.0,6328.001133465292,0.6971249999878637,40118.733125,279.2135231316726
1781137419,50,,Aggregated,2.500000,0.000000,3600,4600,5800,7200,17000,26000,32000,37000,40000,40000,40000,2250,398,3600.0,6335.725034494656,0.6971249999878637,40118.733125,279.5097777777778
1781137420,50,,Aggregated,2.500000,0.000000,3600,4700,5900,7300,17000,26000,32000,37000,40000,40000,40000,2254,398,3600.0,6354.4101798047805,0.6971249999878637,40118.733125,279.66548358473824
1781137421,50,,Aggregated,2.500000,0.000000,3600,4700,6000,7800,17000,26000,32000,37000,40000,40000,40000,2268,398,3600.0,6400.957298808189,0.6971249999878637,40118.733125,280.8721340388007
1781137422,50,,Aggregated,2.500000,0.000000,3600,4800,6000,7900,17000,26000,32000,37000,40000,40000,40000,2272,398,3600.0,6410.033783299285,0.6971249999878637,40118.733125,281.88776408450707
1781137423,50,,Aggregated,3.600000,0.000000,3700,4800,6000,7900,18000,26000,32000,37000,40000,40000,40000,2277,398,3700.0,6422.088476170387,0.6971249999878637,40118.733125,282.4492753623188
1781137424,50,,Aggregated,3.400000,0.000000,3700,4800,6100,8100,18000,26000,32000,37000,40000,40000,40000,2284,398,3700.0,6430.62040064491,0.6971249999878637,40118.733125,283.7806479859895
1781137425,50,,Aggregated,3.400000,0.000000,3700,4800,6100,8100,18000,26000,32000,37000,40000,40000,40000,2287,398,3700.0,6441.983636710089,0.6971249999878637,40118.733125,283.6209007433319
1781137426,50,,Aggregated,3.800000,0.000000,3700,4800,6100,8100,18000,26000,32000,37000,40000,40000,40000,2289,398,3700.0,6441.691769545205,0.6971249999878637,40118.733125,283.95980777632155
1781137427,50,,Aggregated,4.700000,0.000000,3700,4800,6100,8100,18000,26000,32000,37000,40000,40000,40000,2293,398,3700.0,6445.085016948963,0.6971249999878637,40118.733125,285.01221107719147
1781137428,50,,Aggregated,4.800000,0.000000,3700,4900,6200,8100,18000,25000,32000,36000,40000,40000,40000,2306,398,3700.0,6464.382315909789,0.6971249999878637,40118.733125,287.2263660017346
1781137429,50,,Aggregated,4.800000,0.000000,3700,5000,6300,8200,18000,26000,32000,36000,40000,40000,40000,2318,398,3700.0,6485.036043836918,0.6971249999878637,40118.733125,287.8792062122519
